ztfname,ra_host,dec_host,mass_x,mass_err_x,restframe_gz_x,restframe_gz_err_x,d_dlr,mass_y,mass_err_y,restframe_gz_y,restframe_gz_err_y,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted
ZTF18adcakbo,151.71352397619367,3.6226834911186745,8.191,0.4443973447265408,0.73469653,0.464981720071,0.2396091125649112,8.028,0.294,0.66569653,0.452765943949,0.10085206,0.0039246,z_snid,58496.17788942258,0.0004268175227249,1.0431620844168388,0.0081416081073877,0.4446068286852096,1.937591864646857e-05,0.5617149344338165,0.0442544799333639,-1.4914970057078446e-07,0.1726643920843831,-0.0025454508270558,-2.8316974279686377e-06,-6.966541651566856e-07,-0.0004892804812821,0.0169543328864461,3.1,0.0,0.142009792415614,151.713503,3.622638,snia,,1.0,1.0,2019bt,100.0
ZTF18adcbyiw,24.926630454598456,31.156009284610217,9.992,0.1028396810574595,0.91769653,0.027658633372,1.0550120095964488,8.37,0.17,1.01969653,0.71128123833,0.07097439,3.88e-05,z_gal,58493.67909937532,0.0007177227002226,-0.6603577463776865,-0.0343307971638488,0.1846388841549924,2.4449689563138804e-05,0.210887421387371,0.0346663058075733,4.713039457526293e-07,-0.0003234791204098,0.0002492321374645,-1.234881501135727e-06,-6.642010712061818e-07,0.0007305643175522,0.0443317117311516,3.1,0.0,0.9264901686637383,24.925323,31.155777,snia-cosmo,norm,1.0,1.0,2019gj,100.0
ZTF18adcdcrd,104.60846574,14.66325227,11.046,0.1407160260951111,1.15169653,0.018439088915,0.0033770259368926,10.381,0.09,1.18669653,0.018384776311,0.06504331,0.00230217,z_override,58894.10538721058,0.0011677891248449,0.4508156925675138,0.0366362768273925,0.3650630354059103,3.947775660392274e-05,0.3028542311114409,0.0365660049486276,-3.876359436832477e-06,-0.0677436759101617,0.0014100639262168,-2.899483335427598e-07,-1.094909939057917e-06,0.0004062228983581,0.0880670125358811,3.1,0.0,0.9718327427132536,104.608461,14.663247,snia-cosmo,norm,1.0,1.0,2020boc,100.0
ZTF19aaaajtq,349.05742793,37.49589253,9.031,0.1028396810574595,0.98269653,0.043863424399,1.7871348393822792,7.759,0.228,0.82169653,0.170801053861,0.06748443,0.00368782,z_snid,58498.57001695536,0.0009133477151806,1.3527411665602993,-0.0676015369424923,0.3020866729784757,3.730135670064835e-05,0.431872095848317,0.0485965193989065,2.893616400646032e-07,0.059868372625579,0.0026531309171841,-7.879380446683865e-06,-1.1317577328974042e-06,0.004996218920202,0.1302004796707602,3.1,0.0,0.8514714758816584,349.058386,37.495947,snia-cosmo,norm,1.0,1.0,2019ir,100.0
ZTF19aaabmng,55.58326412,30.16105189,9.826,0.1033247308247159,0.98069653,0.020518284529,1.0146668954274627,8.436,0.066,0.67469653,0.072111025509,0.07498981,0.00010596,z_override,58495.23735152568,0.0005970226916853,1.1388978326313723,0.0305281362684393,0.3210507957774098,2.344848821696493e-05,0.436956374930264,0.0401332797122731,4.0504522133842473e-07,0.0187451381871133,0.0001990830010552,-3.347142274186656e-06,-6.989311852721328e-07,0.0003559940694345,0.2254076921396233,3.1,0.0,0.0203446169626177,55.58084,30.15899,snia-cosmo,norm,1.0,1.0,2019gm,100.0
ZTF19aaactno,126.28867339308698,19.17065297643689,8.684,0.1256025477448606,0.91369653,0.160112460477,0.406199244700212,8.441,0.059,0.98969653,0.229019649812,0.1002998,0.00317648,z_snid,58493.34422933301,0.000325580097742,-0.0829677630592062,0.0082238754481861,0.4007654782362806,1.9818987654807743e-05,0.4910421528874086,0.0539561147996351,1.857893465939745e-06,-0.0404603855866348,-0.0078877957970135,-4.092000930575705e-06,-9.767955816919716e-07,0.0054516616017051,0.0443615122044817,3.1,0.0,0.1111082224378225,126.288619,19.170729,snia-cosmo,norm,1.0,1.0,2019go,100.0
ZTF19aaafgbt,197.0062224698773,42.013900169908766,9.663,0.1118033988749895,0.64869653,0.033615472628,0.6556864984006523,8.801,0.1,0.47469653,0.090210864091,0.1203569,1.02e-05,z_gal,58498.951323605856,0.0002551640624802,1.3380514161771122,-0.0044273909557425,0.2848715205000189,1.079656845933788e-05,0.4144984631514648,0.0393294700189777,5.9316601612922e-07,-0.0150019493486842,-0.0013280268738314,-2.504642084418881e-06,-3.1985598045638705e-07,0.0028627630289015,0.0143381597265535,3.1,0.0,0.7099883374783719,197.006913,42.013782,snia,,1.0,1.0,2019qj,100.0
ZTF19aaafica,195.0736968473933,27.955260369090883,10.568,0.1688075827680735,1.34369653,0.019849433241,2.9292053505716416,,-9.0,,,0.02306328,1.472e-05,z_gal,58490.08131121617,0.0004479194281103,-2.474192205597474,0.5768480198682346,0.1587699305564456,1.6712008445220216e-05,0.1483226941861763,0.0360118521357027,-6.211904236003558e-07,-0.0012744781071906,0.0012524165637305,6.4303732288151495e-09,-5.194165898034941e-07,-0.0005203710716054,0.0086189857287281,3.1,0.0,1.450053682727014e-54,195.060513,27.956839,snia-pec,91bg,1.0,0.0,2019be,94.33962264150944
ZTF19aaairqh,95.5898631,29.32060696,9.702,0.1023914058893616,0.80769653,0.022627416998,1.0274802983811964,8.574,0.019,0.99169653,0.026870057685,0.02201857,8.068e-05,z_gal,58499.27087589392,0.0065305489530156,-0.0756912371198775,0.0765575912370763,0.1062841154343914,0.0002457779453111,0.19525510162823,0.0328866789932044,3.42293995341456e-06,-0.0017404362945941,-0.0004671666670407,-1.3439289379886649e-05,-6.890904361859841e-06,9.083411654895536e-05,0.2686726551638693,3.1,0.0,0.9902232938194708,95.591169,29.322903,snia-cosmo,norm,1.0,1.0,2019bp,100.0
ZTF19aaajbmv,81.65277386,-13.13462586,10.31,0.1122541758688735,1.31069653,0.019104973175,0.4235472677439538,9.405,0.041,1.27269653,0.020518284529,0.04575832,0.00015044,z_gal,58497.07329765669,0.0010728327733475,0.2813589344469266,0.1418280403894312,0.2488607262566802,5.112472937109742e-05,0.3399752546831326,0.0467200495793697,3.862896156820607e-07,0.0261026247578702,0.0003408011214432,-8.84088701363144e-06,-1.8840905345179457e-06,0.0044287483077427,0.1388362123996838,3.1,0.0,9.172472049136696e-08,81.651927,-13.13516,snia-cosmo,99aa,1.0,0.0,2019fp,100.0
ZTF19aaaojck,121.398011119191,-9.58049956348983,8.825,0.1004987562112089,0.51669653,0.077369244536,1.700510847097381,7.901,0.915,1.62969653,1.762739345451,0.06846913,0.00344093,z_snid,58499.53554985951,0.0011867061867845,1.5760058867200983,-0.1094713497683536,0.3059085882705403,5.550234612115195e-05,0.4838525977354903,0.0471699950241144,4.942485017545154e-06,-0.0131233260512694,-0.0054172778360286,-1.6633738647609076e-05,-1.7662783903687462e-06,0.0036053693347379,0.0521219129721366,3.1,0.0,0.1280788002983193,121.396931,-9.582238,snia-cosmo,norm,1.0,1.0,2019gf,100.0
ZTF19aaaonuk,163.71433332,-7.38089377,10.551,0.1523975065412817,1.28969653,0.018439088915,3.6876644955731774,5.709,1.058,2.38069653,1.861414515899,0.05038431,1.513e-05,z_gal,58492.52629495153,0.0003015647053169,-2.5875858470831576,0.3060730065210503,0.4353660942724673,1.532814777285423e-05,0.202434034860212,0.045179134065736,1.6978409089937814e-06,-0.0652734538366175,-0.0068898341932861,-6.289066306835372e-07,-6.27949384303738e-07,0.0014999337966127,0.0259762335577124,3.1,0.0,0.0021793762351044,163.708502,-7.380991,snia-pec,91bg,1.0,1.0,2019cp,100.0
ZTF19aaaphpx,201.4539685046201,-7.107513544656137,10.469,0.1030776406404415,1.16369653,0.018384776311,0.6059491610072959,9.696,0.03,1.39669653,0.019104973175,0.06344309,1.277e-05,z_gal,58209.48999877455,0.0005306240825083,-1.9562301422132675,0.2158571202586063,0.4566797474399209,3.184611296703252e-05,0.3874055163308509,0.0766132351384994,8.043217208354714e-06,-0.0542408382561729,-0.0181195723756019,-5.048337879302312e-06,-1.6675717021843247e-06,-0.0022495645521283,0.0291188581048046,3.1,0.0,0.0195994169423986,201.454444,-7.107785,snia-cosmo,norm,0.0,1.0,2018alh,100.0
ZTF19aaapnxn,171.3570338267444,-8.466597473530136,8.773,0.1044030650891055,0.65469653,0.021931712199,0.1974692220569501,8.626,0.025,0.60169653,0.023430749028,0.02306275,0.00042027,z_nonSEDm,58455.99935913691,0.0066179927498954,1.1612060809234224,0.0920300263797007,0.4766251424480288,0.0004230600757748,0.3519832960271348,0.0449749434006429,-1.6057054849515496e-05,-0.0925521237672929,0.0058218587438802,-8.587210950606213e-05,-1.5273048207071128e-05,0.0021581557637895,0.033119165991647,3.1,0.0,0.7021149458505047,171.357002,-8.466366,snia-cosmo,99aa,0.0,1.0,2018jdq,100.0
ZTF19aaarhtg,318.10114665,13.00486847,9.802,0.1523975065412817,1.29169653,0.018439088915,0.2818977119572395,9.768,0.109,1.32369653,0.018439088915,0.02801,0.00014142,z_override,59047.51030568987,0.0005533261176466,-2.108299142544755,0.5952541586999313,0.2250453324231784,2.5313090842974263e-05,0.1450656632724162,0.0384043305227707,-1.3718903267149987e-06,-0.0088248015129091,0.0008391048842751,-3.427716120895679e-07,-8.678871419944559e-07,0.0001457003037785,0.0776588291427021,3.1,0.0,7.103156605584296e-22,318.10136,13.004712,snia,,1.0,0.0,2020pki,98.05825242718448
ZTF19aablual,,,,,,,,,-9.0,,,0.03997614,0.00335596,z_snid,58497.48855306326,0.0008564615905684,-4.99999904625976,0.1036193346209336,0.4963875963512691,6.840745133240448e-05,2.050381729298511,0.087215551347576,1.891362567314573e-05,-1.8048138639113897e-07,0.0003701569554277,-9.673800884677703e-11,-3.596178959922759e-06,6.399891715218557e-08,0.0116629688911408,3.1,0.0,0.2796964429986031,35.42436,-25.927242,snia-cosmo,norm,0.0,0.0,2019op,100.0
ZTF19aablyrb,75.93638565977129,-26.36732795420671,11.166,0.1680029761641144,1.34069653,0.019798989873,1.211239805557502,8.193,0.459,0.84069653,1.217295773426,0.06740997,1.414e-05,z_gal,58386.80003096765,0.0009621967743827,-0.616306961499748,-0.0093945551851021,0.2950975862368068,3.902294799222047e-05,0.2316497002146879,0.0444495687854633,-1.224230503736074e-06,-0.0180640472662494,0.0042781517515258,-2.0305668909112605e-07,-1.315803742625605e-06,-0.0038972375000644,0.0255201990488633,3.1,0.0,0.2799398401613871,75.931932,-26.370416,snia-cosmo,norm,1.0,1.0,2018gsv,100.0
ZTF19aabmybj,134.930282,47.832106,10.412,0.1608601877407831,1.36269653,0.018384776311,5.409273939625336,6.922,0.406,0.87369653,0.459034857064,0.03998769,1.277e-05,z_gal,58503.15059912811,0.002635373806486,0.1694146574036582,0.0108177068856018,0.1038044202541641,0.0001106934315538,0.1262719945423017,0.0367666863391534,-1.6778333140864286e-07,0.00048740799572,-0.0002363830460892,-4.833579389778752e-06,-3.761695431431865e-06,0.0013560547986877,0.0209023358089105,3.1,0.0,1.0,134.941495,47.826002,snia-cosmo,norm,1.0,1.0,2019on,100.0
ZTF19aabvfwn,129.0584966281194,-5.35108507107314,10.398,0.1794463708186933,1.30969653,0.018439088915,1.3540068696629837,8.553,0.035,1.06869653,0.037802116343,0.04131744,1.647e-05,z_gal,58501.85087519363,0.0017378837817149,-1.3944060902617563,0.004214222666127,0.1648487031925469,6.912745037504291e-05,0.3071796043382577,0.036856782378563,-1.6757439247369663e-06,0.0298073435438799,-0.0012814021959505,-9.427096632218469e-06,-1.9606069003460498e-06,0.0005712355888716,0.0346198078955696,3.1,0.0,0.3288360875638171,129.06155,-5.350544,snia-cosmo,norm,1.0,1.0,2019jf,100.0
ZTF19aabyheu,156.82162813455085,26.53356274883922,9.766,0.1161077086157504,1.21669653,0.019104973175,0.3495419301721096,9.394,0.043,1.27669653,0.019849433241,0.02107332,1.461e-05,z_gal,58505.16342600847,0.0052929948902468,0.6369041294698388,0.1827125815606759,0.4113500938074139,0.0001910012440429,0.2246408118318801,0.0348032537478507,-8.108758424676957e-06,-0.0723783799393083,-0.0012316630456321,-1.4441376005245528e-06,-5.55448836361429e-06,0.0007572943602762,0.0224593005522717,3.1,0.0,0.0086733892748302,156.822546,26.533013,snia-cosmo,norm,1.0,1.0,2019kf,94.44444444444444
ZTF19aabyppp,175.690562055218,21.7147593935235,7.947,0.1084619749036499,0.81569653,0.037202150475,0.2322903038179007,7.968,0.044,0.87669653,0.051429563482,0.02338489,0.00042124,z_nonSEDm,58508.68276743043,0.0031894650916209,-0.534285678024224,0.152757839673748,0.172372634151543,0.0001139363204021,0.2192745893161162,0.0339832227333772,1.039879265250734e-06,-0.0080637360605989,-0.0002849244213268,-5.856282882771402e-06,-3.341865459154869e-06,0.0013769080059213,0.0194033463406484,3.1,0.0,0.0611945970636447,175.690612,21.71484,snia-cosmo,norm,1.0,1.0,2019kg,100.0
ZTF19aabyuze,179.890196421168,57.3287183308076,8.403,0.105304320899002,0.74469653,0.06363175308,1.238864120746929,7.686,0.11,0.51269653,0.144848196399,0.04114342,0.00347023,z_snid,58507.805562456655,0.0034794857241912,1.5024212330745477,0.0199830788424864,0.2355071861748001,0.0001080594027794,0.1235572989380777,0.0293148158061135,-1.5717460626160316e-07,-0.0220722927422172,0.0004196228124452,7.538267431876796e-08,-2.666465846408395e-06,-0.0006247083851909,0.0216921408652683,3.1,0.0,2.564489569947316e-12,179.891835,57.328783,snia-cosmo,91t,1.0,0.0,2019ro,100.0
ZTF19aacgslb,157.3330918355282,29.49182587453388,9.719,0.1007174264961133,1.02469653,0.02,1.3413561073047482,7.665,0.05,0.59869653,0.028231188427,0.00425217,1.214e-05,z_gal,,,,,,,,,,,,,,,0.0172713745829613,3.1,0.0,0.9246436756181547,157.341541,29.510627,snia-cosmo,norm,1.0,1.0,2019np,100.0
ZTF19aacijie,143.8672614345825,53.763037641559954,10.226,0.1407160260951111,1.30169653,0.018439088915,6.458633869343013,,-9.0,,,0.06158193,1.515e-05,z_gal,58502.25401703869,0.0009078612784252,-1.8399590383533813,-0.0893939575660009,0.0928595286713971,3.053406124320986e-05,0.1443648990076707,0.0307024060540482,-2.2904510319788986e-08,0.0042432299117314,-0.0003684437172297,-1.1214801312968654e-06,-8.215753230975629e-07,0.0006494129899871,0.0105163042103637,3.1,0.0,0.9999999999777204,143.865715,53.77018,snia-cosmo,norm,1.0,1.0,2019qb,100.0
ZTF19aacilht,184.730144388055,5.24913831408011,10.531,0.1428425706853527,1.33669653,0.019209372712,1.670217046531722,8.868,0.073,1.32169653,0.048795491595,0.07612555,1.678e-05,z_gal,58503.91527127432,0.0006898739750586,-1.7164628220336418,-0.0871991022560844,0.1395240139499947,2.6231059014470163e-05,0.2020978446311273,0.0372149756232968,-4.925962070479322e-07,0.0174799009527523,0.0004878903022273,-1.9129413340716507e-06,-7.701371276623601e-07,0.0012476865368393,0.016564128427862,3.1,0.0,0.3365218099012855,184.728735,5.249132,snia-cosmo,norm,1.0,1.0,2019qo,100.0
ZTF19aacivvy,240.3375836763642,15.444563833218549,8.1,0.1041201229350023,0.61669653,0.034438350715,0.3355257966525238,8.174,0.144,0.40669653,0.073756355658,0.03319918,1.508e-05,z_gal,58500.54112226533,0.0045534301321109,1.311734259128178,-0.1751269070053451,0.1585497151027084,0.0001723331706765,0.2136315600309817,0.036052607006881,-7.947940298632917e-07,0.0010729030980821,-0.0005412658799731,-1.6299261222203293e-05,-4.915113545686524e-06,0.0011793194180755,0.0347008372210947,3.1,0.0,0.5835709715894961,240.337743,15.444343,snia-cosmo,norm,0.0,1.0,2019pe,100.0
ZTF19aacqeai,60.6823558587058,19.5034885330754,10.419,0.1156027681329474,1.52669653,0.019104973175,0.0945829142073337,10.24,0.116,1.62269653,0.017691806013,0.0471,0.0028,z_snid,58499.84872884714,0.0006636411429905,-1.065329206613583,0.1646737002149306,0.248896969424095,3.918045232389442e-05,0.5634893463866755,0.0509701209872755,-3.883252280206896e-07,0.0691629786595239,-0.0002230173025941,-1.3504709543613876e-05,-1.5967247751277744e-06,0.0092055212534715,0.2739717295712433,3.1,0.0,0.2008730902025691,60.68221,19.503485,snia,,1.0,1.0,2019ri,100.0
ZTF19aacsofi,120.01936898948834,40.07792573594335,10.339,0.1038460398859773,1.04069653,0.02,0.0563703792604994,10.031,0.039,1.05469653,0.019209372712,0.07391104,1.573e-05,z_gal,58503.0328887009,0.0007860985999981,-0.149048862964375,-0.0610438205168312,0.279932860572444,4.712357350726104e-05,0.4089044307684113,0.0510400100180554,-2.948034022121536e-06,0.0645781013346233,0.0022237760826484,-1.2267825436969284e-05,-2.208538533527236e-06,0.0111940222632721,0.033715476388521,3.1,0.0,0.5624025032279052,120.019294,40.077886,snia,,1.0,1.0,2019oc,100.0
ZTF19aacwljg,142.6695102619446,19.66811873507636,9.795,0.1046947945219818,0.77969653,0.018384776311,0.6570474851006155,8.946,0.041,0.82469653,0.023430749028,0.05110956,1.077e-05,z_gal,58507.6746667949,0.001375394847925,0.769016743347719,0.0513410988758019,0.2337310341936245,6.640407444902848e-05,0.2771255965199215,0.0386317943258176,-2.586434021387137e-06,-0.0193818845162314,0.0007480127861578,-8.402932964856607e-06,-2.3860652525344364e-06,0.0042905317940545,0.0320194499001594,3.1,0.0,1.0,142.669664,19.668956,snia-cosmo,norm,1.0,1.0,2019qc,100.0
ZTF19aacxrzt,143.58951100668293,14.488349755925936,10.697,0.1728612160086813,1.25969653,0.019798989873,0.761496441091915,9.651,0.097,1.18869653,0.026419689627,0.07264404,1.682e-05,z_gal,58505.03083327415,0.0006901753419353,-0.2024962723466442,0.0105148399768734,0.3422042882739333,5.000980335111426e-05,0.3908729961470332,0.05886952705675,2.3853449168517693e-06,0.0641031074359207,-0.005479671041745,-1.0423911580147067e-05,-2.81885562077544e-06,0.0090496984351292,0.0280344445388473,3.1,0.0,0.486637120947503,143.590506,14.48833,snia-cosmo,norm,1.0,1.0,2019qe,100.0
ZTF19aacylzh,149.3286653677821,4.585416083351229,8.072,0.4152216275677364,1.12769653,1.004353025584,1.2294140082426386,8.44,0.293,2.53669653,4.455944905404,0.12316302,0.0029904,z_snid,58498.15017360595,0.0004170961393914,-0.8376360792288791,-0.3837806223029181,1.085060440160305,0.0002310135327969,2.0806495614988787,1.5918902872660337,-2.723262122087129e-06,-1.2903368746528807,0.0974885233348315,2.467447147839303e-06,-0.0001209365281912,-0.2216566524319406,0.0472084741768156,3.1,0.0,0.0,149.328718,4.585619,snia,,0.0,0.0,2019sw,100.0
ZTF19aacyqhc,133.78413483250844,14.370644767121131,9.144,0.1092520022699813,0.86969653,0.179446370819,2.0492158226188315,7.725,0.475,0.56669653,1.551558248987,0.13356948,0.00310846,z_snid,58506.193794262006,0.0002709984037117,0.6637579759556023,-0.05765029996199,0.881079205279093,1.9311843742647112e-05,0.9378378995496351,0.0708509530133209,-4.849156604150183e-06,-0.5141706065702486,0.0040768759891047,1.419040615377734e-06,-1.153712301243878e-06,-0.0192424902495976,0.0285223537606284,3.1,0.0,0.1242295200614342,133.783996,14.370107,snia,,0.0,1.0,2019ajc,100.0
ZTF19aadaszg,345.7304703738495,8.40268419229086,8.002,0.1127120224288429,0.68969653,0.0439089968,0.7618908617221225,7.846,0.072,0.57069653,0.053814496188,0.02177129,1.077e-05,z_gal,58511.14190173663,0.0071504345452504,-4.9999953391325045,0.1227349990308346,1.017337958975986,0.0035167668719218,5.123490083938865,0.3384189813610674,-0.0002551325788648,9.776666408874484e-05,0.0177006135257525,-4.035883660632715e-08,-0.001232452522057,-4.082689677406688e-06,0.0440527247398342,3.1,0.0,0.9975951036668592,345.730058,8.402809,snia-cosmo,norm,0.0,0.0,2019rg,100.0
ZTF19aaddzpk,174.70475362793627,-3.816580626558316,10.466,0.1104943437466371,1.15169653,0.018439088915,0.5371811974483954,9.664,0.025,1.15669653,0.017691806013,0.05369276,1.043e-05,z_gal,58504.895578871234,0.0011348605191556,-1.9387258462272483,-0.1256372623265552,0.3029215253845905,5.365698389303596e-05,0.3197707157611619,0.0774409762164122,9.291883854196624e-07,0.0509447324995857,-0.0024768656544235,-2.608162619048374e-06,-2.364720457698782e-06,-0.0063746484463375,0.0392331808608586,3.1,0.0,0.1300673949449551,174.704728,-3.816068,snia-cosmo,norm,0.0,1.0,2019qr,100.0
ZTF19aadgftj,193.75841345,-10.57374695,10.249,0.1049952379872535,0.80769653,0.017691806013,0.8948607238082801,8.909,0.03,0.64469653,0.022022715546,0.05494691,0.00042087,z_nonSEDm,58512.19516318689,0.0013966285210522,1.8320765839281576,0.082302737913278,0.5532692698398023,6.256978305999462e-05,0.6252127227684106,0.0566176720793615,1.5177347510174938e-06,0.2387001670976825,-0.0086458157504743,-1.0321004542615614e-05,-2.300867689130634e-06,-0.0060913791416479,0.0420028667761324,3.1,0.0,0.4243453842805184,193.759141,-10.572255,snia-cosmo,91t,0.0,1.0,2019ur,100.0
ZTF19aadmjtn,80.50043449,-7.19255738,10.089,0.1030776406404415,0.81969653,0.019849433241,1.127315515181936,8.368,0.033,0.68969653,0.041036569057,0.03688218,0.00015044,z_gal,58511.086199687365,0.0030009885555217,0.8380728547084553,0.030256157919717,0.7420596444062539,0.0001364922836024,0.4104175449636,0.0441696149137301,1.9806961786501867e-05,-0.2545679165461922,0.0098233024570867,-1.5038563357177396e-05,-4.313608038513843e-06,-0.0050905769167564,0.1270721284012402,3.1,0.0,0.8272068344967575,80.498447,-7.190327,snia-cosmo,norm,1.0,1.0,2019rx,100.0
ZTF19aadnmgf,144.8676213303816,22.162043865704952,8.185,0.1386217876093076,0.87469653,0.199864954407,0.2729393738572895,8.104,0.218,0.78669653,0.271007379973,0.0811679,0.00308707,z_snid,58517.38234900901,0.0009459448310132,1.271734295314415,0.0410095317037563,0.1901077860566147,3.4055299595956725e-05,0.2421701583854354,0.0320302379153914,-1.2435492466155257e-06,-0.0011163284292053,0.0001872202340412,-1.6507124680369648e-06,-9.595319812694022e-07,0.0007247412042909,0.023731723858267,3.1,0.0,0.0105654103267115,144.867761,22.161982,snia-cosmo,norm,1.0,1.0,2019bly,98.9010989010989
ZTF19aadnxat,210.58860733802592,59.418885055186,9.329,0.1012719112093773,0.52269653,0.02469817807,1.878125630585669,7.805,0.112,0.55769653,0.133764718816,0.03208391,1.488e-05,z_gal,58514.38049174971,0.0044331975663117,1.0739370902898906,-0.0284090138700207,0.1520947569115378,0.0001606564491336,0.1466040643066539,0.0309097268922341,4.3235319010239e-06,-0.0110587033434351,-0.000311906208021,-8.904906284450857e-06,-4.048752366736563e-06,0.0001624741063355,0.0136324841651538,3.1,0.0,0.8306066554423273,210.583206,59.420104,snia-cosmo,norm,1.0,1.0,2019vu,100.0
ZTF19aadnxcw,178.80112717645684,49.44266215802863,9.692,0.1044030650891055,0.74369653,0.022203603311,1.252553906896031,8.076,0.049,0.62569653,0.099161484458,0.05425561,1.023e-05,z_gal,58513.99557892767,0.0016234281149328,1.0937005193557996,-0.0356886541234552,0.1296209114116209,5.363811371001141e-05,0.1556118068371958,0.0307566955954413,1.3426830236348125e-06,-0.0040776751910654,-0.0002896429143107,-2.1869916934037724e-06,-1.2775092885310044e-06,-0.0004798212525086,0.0202603246581512,3.1,0.0,0.4463887736094321,178.800888,49.444181,snia,,1.0,1.0,2019wl,100.0
ZTF19aadnxgj,233.5160578349199,2.2104958910453427,10.097,0.105304320899002,1.09469653,0.019849433241,0.6648576241449914,9.204,0.02,0.96169653,0.021400934559,0.03417008,1.031e-05,z_gal,58506.98026774936,0.0016648094995763,-0.7424952886612114,0.2368485565173199,0.6152317907435645,7.424415459185397e-05,0.2402347007620289,0.0438665929417003,5.126942799332272e-06,-0.0930326636573506,-0.0033887553614646,-3.209360543203226e-06,-2.5700695987691205e-06,-0.0008987320589103,0.0409107472895153,3.1,0.0,0.6760210253849517,233.515125,2.211116,snia-cosmo,norm,0.0,1.0,2019vv,100.0
ZTF19aadofqk,167.70941953931415,7.850276830740818,11.051,0.1100727032465361,1.40669653,0.018439088915,0.2455079181355168,10.189,0.049,1.52569653,0.019209372712,0.0739777,2.077e-05,z_gal,58510.882543913925,0.0005121656888806,-0.5587643617702502,0.0525633349033883,0.9741133560855816,2.6560643188814752e-05,1.15555295504137,0.11554058736473,-5.952377496316211e-06,0.1381721495817449,0.0671585848156284,-6.862958797137646e-06,-1.5672767336363166e-06,-0.0164918108797054,0.0261819755224112,3.1,0.0,0.0408503215715002,167.70952,7.8499,snia,,0.0,0.0,2019xj,100.0
ZTF19aadolpe,165.157521254455,30.5119794521589,8.132,0.130598621738516,0.49769653,0.048020828814,2.2361519654899205,7.472,0.181,0.58569653,0.141240928912,0.05600843,0.00042761,z_nonSEDm,58517.95581899076,0.0014766153706985,1.6873635877773838,-0.0499274916595962,0.1228394900863349,5.036197334772671e-05,0.1814856173070699,0.0317641395610793,2.8654890823269884e-07,0.0028334557106598,-9.08718678481791e-05,-3.042132328778956e-06,-1.2002639847834769e-06,-0.0003501387305703,0.0157752587898827,3.1,0.0,0.1235155649526444,165.15778,30.512651,snia,,1.0,1.0,2019yb,100.0
ZTF19aadoocn,179.11747032091435,20.01017852535072,10.108,0.1113597772986279,0.93369653,0.018439088915,0.4641447407860025,9.492,0.044,0.89169653,0.019798989873,0.0412494,1.032e-05,z_gal,58512.297108948485,0.0027875994786569,0.1412117778488833,0.0252252365493384,0.15311932998884,9.617199703118562e-05,0.1675890193529131,0.0342035947154523,6.006595512897506e-07,-0.0039132808427801,0.0006104831380453,-3.876952862460904e-06,-2.636105454553436e-06,0.0001020347988242,0.0259489986025948,3.1,0.0,3.919925252123461e-07,179.117683,20.01082,snia-cosmo,norm/99aa,1.0,1.0,2019xa,100.0
ZTF19aadooun,193.922089973634,46.77924157457703,10.701,0.1151043005278256,1.09569653,0.018439088915,1.0638018790902817,8.538,0.038,0.77269653,0.02941088234,0.05009373,1.745e-05,z_gal,58515.59581253766,0.0018697558456078,0.7178072149510536,-0.0698077123976408,0.1880036468319303,6.680234592296803e-05,0.1536057526624961,0.0307463459344673,4.101325454101193e-07,-0.01278782857775,3.5711172465641775e-05,-3.326334636341996e-06,-1.6924850368987238e-06,0.000100353854196,0.0140971750300196,3.1,0.0,0.6666811417337196,193.92615,46.781392,snia-cosmo,norm,1.0,1.0,2019zg,100.0
ZTF19aadpdqm,16.646668437842248,1.2652381912631747,10.602,0.1062826420446913,1.40669653,0.017691806013,0.7690042792587357,9.323,0.036,1.31869653,0.027658633372,0.05016455,1.565e-05,z_gal,58511.22024313604,0.000606185942829,3.583554227908901,0.3904853116744641,4.475905752289691,4.133124069537382e-05,7.31103604256487,0.1268455691477468,-0.0001379097518443,15.377856477286633,0.5082851517193353,-0.0001108956875723,-4.5690579190013234e-06,0.3816639998914187,0.0212538976231037,3.1,0.0,0.920293274683866,16.648098,1.264344,snia-cosmo,norm,0.0,0.0,2019ww,100.0
ZTF19aadsyop,160.02200757,-10.38276612,9.955,0.1021812115802117,1.12469653,0.018384776311,0.3165129713876251,9.528,0.035,1.31569653,0.020808652047,0.05263211,0.00042098,z_nonSEDm,58514.07684226598,0.0006286689365786,0.2034900147103255,0.2953530418924454,0.1073762716041528,6.425663211698262e-05,0.247851319786519,0.0791390860488761,7.720981665421984e-07,-0.0168706143709709,-0.0009406867450016,-3.280465279541328e-06,-5.013327704061142e-06,0.003773688533922,0.0297384557253242,3.1,0.0,0.9832374031533452,160.022406,-10.382747,snia-cosmo,norm,1.0,1.0,2019ahj,99.28571428571428
