ztfname,ra_host,dec_host,mass,mass_err,restframe_gz,restframe_gz_err,d_dlr
ZTF18abrlupd,245.62132779448163,51.64195408472686,9.543,0.1035808862676893,0.68669653,0.019849433241,0.4741974740041539
ZTF18abrqedj,103.089221011865,27.4708508926256,9.344,0.1006031808642251,0.45869653,0.024207436874,0.1746684258374092
ZTF18abrwudp,217.5249646521378,58.78693124630244,10.052,0.1038460398859773,0.79069653,0.059774576536,0.8848161654296463
ZTF18abryewg,,,,,,,
ZTF18abryqnn,355.1917257492256,14.100408307386177,9.977,0.1006031808642251,0.88369653,0.021260291625,0.3500480024719296
ZTF18abrytwr,46.6116686713139,41.2138623920847,11.07,0.1176605286406618,1.43169653,0.017691806013,0.0455953687632613
ZTF18abrzbyt,117.27788367109017,32.978875186726256,8.794,0.1007174264961133,0.35069653,0.024207436874,2.474632833973803
ZTF18abrzcgl,109.45746129078336,18.465663519782176,9.085,0.1019803902718557,0.85469653,0.025495097568,1.898009767748288
ZTF18abrzevz,272.3323739905508,27.610281998367142,7.732,0.1585212919452778,0.51669653,1.307579825479,1.13862314717887
ZTF18abrzeym,264.1125935247753,22.490518079728467,9.483,0.1084619749036499,0.88069653,0.019849433241,0.121037339253235
ZTF18abrzhsn,259.04419446,1.42927425,10.174,0.1033247308247159,0.74769653,0.023600847442,1.1572941025870995
ZTF18abrzrnb,222.2363049857072,52.59282342321382,8.385,0.1895283619936605,-0.35530347,0.438744800539,1.7855447179297808
ZTF18absbsoz,346.9631020355831,23.20300759482153,10.809,0.1546738504078824,1.23369653,0.019798989873,1.4313212332884242
ZTF18absbspk,,,,,,,
ZTF18abscygs,73.52778864,48.89953903,10.008,0.1017889974407843,1.29269653,0.021213203436,0.4927688393096425
ZTF18absdbvf,215.9551271259349,34.10302552759609,8.131,0.1712337583538947,0.54669653,0.306863161686,2.0615407156757755
ZTF18absdgon,260.95774860859706,46.30080625552752,9.959,0.1092520022699813,1.18669653,0.019849433241,0.4266445904451828
ZTF18absdjms,271.2026257369747,24.954076198208192,10.236,0.1041201229350023,0.87569653,0.021633307653,0.3596517235513909
ZTF18absdxpk,238.014315675393,30.7356916057193,9.243,0.1049952379872535,0.71869653,0.044777226354,1.4984494341139032
ZTF18absgnio,351.2357997316559,9.4312870316442,10.128,0.1358823020117042,1.26469653,0.018439088915,0.0554002290885453
ZTF18abshmro,36.69733065822454,-9.06698700502968,10.571,0.1141271221051332,1.13369653,0.019104973175,0.1404879818815204
ZTF18abshtdj,23.67428111527332,-5.631702309214304,11.049,0.1016070863670443,1.10969653,0.017691806013,1.1943344396065236
ZTF18absiymj,287.70061373,36.63217286,8.751,0.1077032961426901,0.55869653,0.053851648071,1.1123333800243895
ZTF18abskove,314.79052112,-14.26310348,8.199,0.122065556157337,0.70869653,0.087726848798,0.4063964430849627
ZTF18abskzjm,12.73583678153872,3.498710356938699,6.602,0.5206928077091136,0.11969653,1.93778662396,0.3426074288874854
ZTF18abslxhz,286.71766358,34.34850186,9.259,0.1109233969908963,0.61369653,0.170329093228,0.2165633514977382
ZTF18absnqyo,315.58426636,19.96255935,10.445,0.1146123902551552,1.30769653,0.019849433241,0.106864714496583
ZTF18absoomk,,,,,,,
ZTF18abspqsn,10.43768767,51.62902018,9.467,0.1023914058893616,0.54869653,0.020615528128,1.6472229096175397
ZTF18abspszv,353.48944587,-26.44713449,8.061,0.1539123126978475,0.88869653,0.140982268389,0.7497095818190139
ZTF18absqhza,24.045129698074685,27.27765418148897,10.572,0.1080786750473931,1.28769653,0.019209372712,1.929748586244815
ZTF18absqlcg,16.156846019474337,12.792427964905103,10.724,0.1016070863670443,1.41669653,0.034132096332,0.7311507588383825
ZTF18abssdpi,280.83502761714755,58.80548955987804,10.122,0.1293213052826177,1.13669653,0.026627053911,0.0277952622480695
ZTF18absspcp,315.3014601414904,14.485184108220633,10.422,0.1122541758688735,1.15769653,0.018439088915,0.2753156800633157
ZTF18absstyb,238.09152633685463,22.932153799916403,9.281,0.1030776406404415,0.63369653,0.02941088234,1.001411928356048
ZTF18abssukb,227.2635063379668,31.94114387254646,10.327,0.1262101422231985,1.22869653,0.02952964612,0.1893620000872062
ZTF18abssuxz,244.4506396610181,41.470369052973446,10.856,0.1026109155986827,1.17769653,0.018384776311,0.2835427551238879
ZTF18absyyig,338.28759770445976,4.12964165106776,9.162,0.1041201229350023,0.78969653,0.022803508502,0.1146880451579341
ZTF18abtcdfv,12.5265787715414,39.9568571317655,8.333,0.2618472837361503,-0.45630347,1.65092004652,0.9608943980004608
ZTF18abtfrbf,7.602387707419572,-1.2623805455658637,10.125,0.1011187420807834,0.87269653,0.021931712199,0.8256693628097475
ZTF18abtftfn,350.7476178029843,14.9875736148495,10.496,0.1044030650891055,1.04969653,0.024413111231,1.1659939704984192
ZTF18abtfvsk,18.82509789914741,-6.858560645153585,9.06,0.1049952379872535,1.63569653,0.03061045573,0.5033366449453307
ZTF18abtgkdo,40.7151135034851,21.511225240256,10.637,0.1113597772986279,1.25969653,0.02,0.7987218212527585
ZTF18abtgnky,20.580736611796706,-2.497858172384514,9.281,0.1244025723206719,0.62769653,0.026627053911,1.7935380408597186
ZTF18abtgtpn,6.46484973,-20.67739794,10.711,0.1096585609973065,1.36869653,0.018439088915,1.6407316031800134
ZTF18abtjpoy,318.04103684,-8.46308245,10.854,0.1508940025315784,1.31069653,0.017691806013,0.3466275728657287
ZTF18abtkqkb,354.94790338,-23.91980562,10.558,0.1084619749036499,1.27169653,0.019849433241,0.4123886849647517
ZTF18abtlrqh,16.408718933285787,29.49771757356809,10.469,0.1033247308247159,1.11569653,0.019104973175,0.2763493350431237
ZTF18abtmbaz,31.41908365792862,19.09211799181695,9.504,0.1017889974407843,0.96269653,0.029206163733,0.1745870771481002
ZTF18abtmtfy,34.68224411,10.01369026,9.121,0.1033247308247159,0.89569653,0.061717096497,0.2991579850116831
ZTF18abtmxnw,65.90790039,78.48934139,10.234,0.1100727032465361,1.07369653,0.017691806013,0.3317378372922347
ZTF18abtnbys,103.08838780569504,46.98982604633821,11.274,0.1435583505059876,1.40169653,0.017691806013,0.4479717596450443
ZTF18abtnlik,279.3200800887015,49.147352810331576,10.046,0.145,1.31069653,0.021400934559,2.541882920913522
ZTF18abtogdl,267.7969555473926,53.31445394051565,8.905,0.1017889974407843,0.27269653,0.103580886268,0.3023132289742847
ZTF18abtqevs,1.15142245,51.9937603,9.632,0.1214948558581802,1.18769653,0.020518284529,0.137150350229531
ZTF18abtqrwa,21.94488843682125,-17.705726918357346,8.474,0.3563200808262144,-0.20430347,1.109534136474,1.8705016071499323
ZTF18abtrvkm,41.4989139757884,42.5423023186137,10.767,0.1546738504078824,1.35169653,0.017691806013,0.4403024225203436
ZTF18abtsuqv,54.8964895563632,-6.32498707140354,8.867,0.1023914058893616,0.69069653,0.021260291625,0.1114786221557896
ZTF18abtvgxv,312.79159662,-24.89410089,10.185,0.1131768527570898,1.44269653,0.025,0.1008041127671879
ZTF18abtvhef,307.72352438,-26.51789997,7.709,0.1203702621082134,0.51069653,0.100657836257,0.6696744410251014
ZTF18abtxvhy,344.80333307116985,0.4053426264449246,8.86,0.1136485811614029,0.80369653,0.039357337308,0.6297094399129404
ZTF18abtyrqh,353.20626958750074,31.56803951804876,8.895,0.1033247308247159,0.62969653,0.067542579163,2.8190574284810013
ZTF18abtywim,28.01438665371292,-7.64273194582728,10.064,0.1030776406404415,0.84569653,0.018439088915,1.1321850216911795
ZTF18abtzzka,109.32826216495104,52.30733974625631,9.279,0.1014347080638575,0.79769653,0.021260291625,1.0039018223300564
ZTF18abuatfp,208.07939234224392,55.64150936919641,9.951,0.1035808862676893,0.73569653,0.065802735505,0.7250716322354581
ZTF18abucvbf,277.06322429,46.35326484,9.081,0.1077032961426901,0.94069653,0.024413111231,1.618104895730059
ZTF18abufwxs,353.538967728421,22.0925918944536,8.622,0.1127120224288429,0.80069653,0.083630138108,0.9712581629224408
ZTF18abugthp,23.044419727634867,-13.99036947849656,10.617,0.1056219674120871,1.24969653,0.017691806013,0.0366717900676141
ZTF18abuhyjv,39.06501250823249,-1.2001929049874402,9.009,0.1033247308247159,0.74469653,0.029154759474,0.478122750587816
ZTF18abuhzfc,16.161684441586168,-4.258131746533736,10.263,0.1435583505059876,1.33369653,0.017029386366,0.0619224810125083
ZTF18abuiknd,29.359632664066723,8.917898555385793,9.123,0.1151043005278256,1.25569653,0.109622078068,2.5286857288119418
ZTF18abujbio,119.40898503230405,44.74674281045965,9.568,0.1049952379872535,0.93569653,0.022203603311,1.163602556158137
ZTF18abujnlz,129.5455828726365,24.89528570104491,10.7,0.1293213052826177,1.21769653,0.019849433241,1.019647809448341
ZTF18abukmty,321.52646599,24.04580289,9.326,0.1041201229350023,0.56169653,0.059481089432,0.1230453558500855
ZTF18abulemm,322.731452627818,8.79611776007556,8.373,0.1501465950329877,-0.44830347,1.05311442873,0.5916987307154696
ZTF18abulkrl,316.15714022,57.96818177,9.448,0.1023914058893616,0.66069653,0.022627416998,2.3859662093127256
ZTF18abuncpe,26.97383987,42.19563986,9.041,0.1046947945219818,0.66069653,0.048846698967,0.8349781045708434
ZTF18abupgps,16.965522289717125,-15.680661886923518,10.285,0.122065556157337,1.21469653,0.026627053911,0.2383885836353609
ZTF18abupgql,19.01380355779656,-0.1146608995091889,10.711,0.1012719112093773,1.21169653,0.018439088915,0.9351100110595438
ZTF18abupiap,44.832336943853605,-14.099134130114743,10.126,0.1006031808642251,0.90869653,0.025495097568,1.4912833646953816
ZTF18abuqugw,244.5575441853268,39.12364605389436,9.22,0.105304320899002,0.90469653,0.021260291625,0.3897275031652292
ZTF18abuuimf,357.45138590958425,-14.119675400283365,11.072,0.1066255128944288,1.42769653,0.017691806013,0.1104634127712382
ZTF18abuuqgn,346.62514219524513,10.305835471413022,9.565,0.1014347080638575,0.86269653,0.024758836806,1.631047531856041
ZTF18abuxjrd,25.01799456959273,15.071067535083378,10.335,0.1088531120363584,1.20169653,0.018439088915,0.0664694224766261
ZTF18abuykiu,52.39447800029454,-19.69513900388231,10.377,0.1009752444909147,1.09569653,0.017691806013,0.4692610432208226
ZTF18abuykiz,48.381331359675606,-15.25736413774026,10.356,0.1127120224288429,0.91269653,0.019209372712,1.707690220927355
ZTF18abvbayb,262.79654889442946,79.05324836426932,10.545,0.1021812115802117,1.16769653,0.029681644159,1.61754484707898
ZTF18abvejbm,14.258584635408868,-0.8751781762930194,11.198,0.1030776406404415,1.35269653,0.019849433241,0.9336827432300664
ZTF18abvglon,153.58934130589992,56.32252380012916,9.445,0.1016070863670443,0.85569653,0.020518284529,2.4007896276732987
ZTF18abvkhul,20.3410006458577,30.7186172203186,8.032,0.4123105625617661,0.88469653,0.757000660502,0.2704706400970978
ZTF18abvkswd,32.50995771,37.03689664,8.935,0.1006031808642251,0.38369653,0.025,0.7458477181456521
ZTF18abvkszn,,,,,,,
ZTF18abvlchy,22.780691893187832,-14.716405802214556,9.771,0.1019803902718557,0.61069653,0.028178005607,0.8821544697205006
ZTF18abvnqkx,258.71329831822743,21.333518086227688,9.15,0.1113597772986279,1.03269653,0.098671171068,0.4955923687011011
ZTF18abvrzqj,17.329584492051683,-15.594371702880316,8.947,0.1151043005278256,0.79769653,0.088232647019,1.807698119407697
ZTF18abvsvjs,37.7412153,13.43953246,9.089,0.1811104635298579,0.44869653,0.136952546526,0.5404710436742962
ZTF18abvtcoe,39.54769176329725,26.018238528901605,10.094,0.1041201229350023,0.98169653,0.02,0.5653509262480669
ZTF18abvtcts,62.034255893418894,-8.834694591727184,10.525,0.1014347080638575,0.87469653,0.020615528128,0.6609371770155564
ZTF18abvtcyi,67.37807245852213,-11.03114694554965,9.883,0.1014347080638575,0.96969653,0.019104973175,0.951421724895241
ZTF18abvtiko,71.88429067250668,-2.3113266363595213,10.101,0.1019803902718557,0.69369653,0.019849433241,1.5919278868412483
ZTF18abvtltw,55.30440670646798,-19.28317562052961,8.637,0.1187265766372466,0.83069653,0.105550935571,1.0318835567319533
ZTF18abvtrnc,92.84810346,43.73440098,9.644,0.1033247308247159,0.73869653,0.028844410204,0.7740399884441872
ZTF18abvuceu,334.99619883712,40.0730178613029,9.351,0.1046947945219818,0.45369653,0.058821764679,1.006480332176925
ZTF18abvwstm,327.8198447877676,-14.460124172685664,9.798,0.1028396810574595,0.90769653,0.019104973175,0.3251590309488322
ZTF18abvxqtp,359.367622181363,-6.60507075217279,10.373,0.1011187420807834,1.09769653,0.019849433241,1.425774330924471
ZTF18abwbaim,53.359235246544905,-18.83530080221356,11.058,0.1012719112093773,1.29569653,0.023430749028,0.6466014900069426
ZTF18abwbtco,50.87003348,25.57068125,9.754,0.1016070863670443,1.14469653,0.021260291625,0.9621696889605068
ZTF18abwckzf,126.82508718708355,10.999635118653792,9.598,0.1035808862676893,0.76169653,0.031304951685,0.841318504606343
ZTF18abwclem,130.68714018225768,10.69455095439938,10.245,0.136561341528267,1.11469653,0.019104973175,0.3347260431917276
ZTF18abwdcdv,270.8684762244558,60.67852744705454,10.459,0.1226417547167358,1.06869653,0.019104973175,0.8049727705294232
ZTF18abwerpm,341.38274441,-16.11826926,9.107,0.1127120224288429,0.51369653,0.034,0.0354193389626967
ZTF18abwkczr,45.88411373,9.3943251,8.303,0.1049952379872535,0.76169653,0.042520583251,0.2529880460438132
ZTF18abwkgvf,27.01986461589749,-6.796205517319367,9.327,0.1171366723105962,0.50169653,0.09871676656,0.4149757987434496
ZTF18abwktmm,59.26013205845232,-8.502375464181673,10.324,0.1141271221051332,1.32269653,0.019104973175,0.2886257690934032
ZTF18abwkzuc,108.90890133667584,37.57457214437543,10.839,0.1407160260951111,1.29469653,0.018439088915,0.6858414028519348
ZTF18abwlonm,129.59639942143653,19.469878525463457,9.592,0.1049952379872535,0.71869653,0.024413111231,0.6743173646428703
ZTF18abwlopg,134.34487738796656,22.27575688711396,10.261,0.1021812115802117,0.85069653,0.020615528128,0.2903353210746887
ZTF18abwmuua,249.643405882906,31.872955055690188,10.628,0.1131768527570898,0.94569653,0.017029386366,0.1426953311442942
ZTF18abwnsoc,280.8538407292612,72.12445817426185,7.836,0.1912302277360982,1.16569653,0.323630962672,2.019104549222591
ZTF18abwohjb,345.30387425631767,5.132630860003696,8.444,0.1861424185939357,-0.04130347,0.509640069068,0.2204413732708567
ZTF18abwsmed,112.769251386678,14.9620170868088,11.207,0.1464547711752676,1.34169653,0.017691806013,1.3205606303823898
ZTF18abwtops,281.48721474,36.40148222,9.964,0.1122541758688735,1.06169653,0.034132096332,2.521007548712005
ZTF18abwuqcw,309.8692181,-13.13439833,9.512,0.1012719112093773,0.39869653,0.023323807579,1.2643190914362097
ZTF18abwwfyo,321.69667508606653,-4.7934341081270935,9.256,0.1096585609973065,0.58369653,0.076843997814,1.1535730094402636
ZTF18abwwuug,356.34597584328225,13.059952559336349,10.14,0.1017889974407843,1.39369653,0.019104973175,2.623055539449752
ZTF18abwxhjo,358.6277097121666,-4.786122582470639,9.747,0.1033247308247159,0.87569653,0.02469817807,0.8704397068234111
ZTF18abxbugc,157.0506302670529,79.34016618672126,9.93,0.1286895489152091,1.15869653,0.019104973175,0.5372521641217666
ZTF18abxbwwf,251.53663961313808,19.45446941636128,9.833,0.1127120224288429,1.02169653,0.019209372712,0.4357554705060887
ZTF18abxdkni,315.27061848,31.03890485,9.1,0.1946509696867704,0.35469653,0.680988252468,2.695070953486596
ZTF18abxfiec,12.1186672736965,-5.36539720003325,8.292,0.3563200808262144,1.31569653,0.381041992437,0.3559796341040606
ZTF18abxhsyn,36.19371694728053,7.370434181712196,10.773,0.1531535177526131,1.45969653,0.017691806013,0.0476177291493525
ZTF18abxroxl,24.588829230643864,3.4901625386172404,10.513,0.125,1.34669653,0.019104973175,0.5630794105782798
ZTF18abxxssh,268.39768173527574,43.21454473285508,8.735,0.1021812115802117,-0.05630347,0.135915414873,4.335346140208095
ZTF18abxygvv,293.8460810021948,64.75834772472356,8.909,0.1136485811614029,0.99269653,0.083773504165,0.3860679212975724
ZTF18abxyudf,330.355837632759,10.649657398099638,10.661,0.1084619749036499,1.06569653,0.026419689627,1.2669333730667638
ZTF18abxzitr,353.30481976,-17.84437293,9.959,0.1026109155986827,0.86569653,0.019104973175,0.2407202453453632
ZTF18abykswp,98.54143268555733,52.127631002999976,11.059,0.1414213562373095,1.34369653,0.019209372712,0.557749030850636
ZTF18abywcnl,295.0239963472804,66.88639600014066,9.092,0.1019803902718557,1.08269653,0.027658633372,4.318538328055144
ZTF18abyxwrf,43.9007329951004,43.0580333946284,9.385,0.1113597772986279,0.83169653,0.021400934559,0.2844777933691007
ZTF18abyzksx,334.2037928916873,8.545151551999986,8.737,0.1262101422231985,0.66569653,0.107200746266,1.4532610952814535
ZTF18abyzlhn,338.2066957203169,-1.8510982873249449,10.35,0.1030776406404415,0.90069653,0.019104973175,1.3249835560610703
ZTF18abzpbpi,135.13122580368346,36.46107544619021,10.344,0.1049952379872535,0.94669653,0.023021728866,0.4742821174130795
ZTF18abzsflf,353.73188759750315,22.02631371491301,10.184,0.1044030650891055,1.01269653,0.024413111231,0.6604766700464191
ZTF18abzwdsj,343.16198936672504,10.61743304990916,10.401,0.1019803902718557,0.78769653,0.02,0.6008465721222112
ZTF18acacnmr,292.72027434,40.85644247,9.921,0.1026109155986827,1.08469653,0.022671568098,0.4800430935608964
ZTF18acaeous,15.9135547667918,-9.24185221287701,6.964,0.2674023186137323,0.57069653,0.415577910866,0.4078490359528278
ZTF18acaexmi,318.80941783,2.1920419,10.801,0.1268227108999015,1.12769653,0.017691806013,0.1658901698822872
ZTF18acafztq,132.31421774959017,21.588457620045475,10.11,0.1016070863670443,0.75269653,0.019849433241,0.0142401387307429
ZTF18acahuph,358.71278955442745,5.715884310630977,7.853,0.4142511315615203,0.87669653,0.694874089314,2.016472058293076
ZTF18acaipdc,330.2642734446706,7.796790805982674,10.026,0.1069766329625306,0.85169653,0.02,0.4627852826159478
ZTF18acajkff,8.629919421948504,10.539399357232677,9.777,0.107335921293852,0.67269653,0.029681644159,2.503813603920587
ZTF18acakjaf,36.97764446572441,18.03239616392526,8.825,0.1092520022699813,0.57569653,0.077524189773,1.5415896739989188
ZTF18acaqbvs,275.1393737790263,41.96862288198678,9.321,0.1044030650891055,1.07869653,0.044944410108,1.355963081773794
ZTF18acaqcdg,279.72011451810255,40.68299942298465,9.111,0.1056219674120871,0.73469653,0.030805843601,1.5453907647159582
ZTF18acarupz,332.21258034,38.15044993,8.858,0.1059481005020854,0.79569653,0.022671568098,6.858326596129472
ZTF18acaszeh,358.85911289,47.1948101,10.881,0.159298462013919,1.32769653,0.018384776311,0.8018935526164191
ZTF18acatfls,353.75845153632577,7.376506174149971,8.386,0.3219254572102057,-1.24130347,1.755907172945,0.639308517020551
ZTF18acatuts,336.49589303059406,3.46005052684539,10.453,0.1096585609973065,1.24469653,0.019104973175,0.4958672364126353
ZTF18acavnyd,317.99488496797966,-0.2194466014834705,10.892,0.1232233744059949,1.07469653,0.017804493815,0.5889730834315822
ZTF18acayrru,353.1447915389623,8.752729172147085,9.931,0.1062826420446913,1.12769653,0.021260291625,0.1502449810679765
ZTF18acbblui,318.28455827,-20.71097102,10.427,0.1192686044187656,1.23169653,0.017691806013,0.5345614327283822
ZTF18acbudzh,9.83387229105434,-10.482084930854334,10.5,0.1023914058893616,1.18369653,0.018439088915,0.7286034061479087
ZTF18acbudzo,15.650869102491464,-6.392593289236777,11.183,0.1046947945219818,1.47569653,0.018384776311,1.963782010248252
ZTF18acbufud,28.79032176038861,2.4845496618489245,10.84,0.1019803902718557,1.55069653,0.019798989873,0.4757816691998729
ZTF18acbuibx,33.84438019707048,18.737891939352025,10.265,0.1372443077143821,1.31969653,0.023430749028,0.3800573093170184
ZTF18acbujhw,39.6143371826586,29.7580137774813,9.884,0.1000449898795537,0.51869653,0.022472205054,0.4234695927866562
ZTF18acbvbox,37.73792795101088,-13.72238640751662,10.321,0.1080786750473931,1.39769653,0.019104973175,0.1717022287837048
ZTF18acbvcmw,35.58259808119996,-12.152359142877248,10.071,0.107335921293852,1.08769653,0.021400934559,1.15220273423274
ZTF18acbvgqw,46.51247106682836,-15.61116528570556,10.76,0.1299576854210631,1.38369653,0.020518284529,0.0590373375038749
ZTF18acbvgry,47.16175217898592,-19.77836435239328,9.192,0.1044030650891055,1.04569653,0.058008620049,0.1744285042490766
ZTF18acbvgtu,40.6392942932817,-9.467777813945508,10.816,0.1531535177526131,1.38069653,0.019104973175,0.0718351249240833
ZTF18acbvnen,105.93695179779652,59.5451241184874,10.754,0.1624315240339756,1.39669653,0.018439088915,0.4588710893200376
ZTF18acbwaax,149.675128841133,44.5119033420332,7.703,0.1769632730257891,0.55769653,0.154402072525,0.2729343788898067
ZTF18acbwarv,161.89580120952633,41.71443509303823,9.744,0.1028396810574595,1.07269653,0.020615528128,1.0534871618717905
ZTF18acbwasl,156.87484836265347,37.87489099709928,10.274,0.1256025477448606,1.17269653,0.028844410204,0.4839515346367533
ZTF18acbwavp,172.3958621808701,56.42438190231286,9.216,0.1014347080638575,0.83469653,0.028301943396,0.6150334817389852
ZTF18acbwawc,170.97124777063763,58.14474919179707,10.473,0.130598621738516,1.14769653,0.019849433241,0.9799625896904436
ZTF18acbwchi,,,,,,,
ZTF18acbwghc,169.48559343786272,27.591368584630057,9.202,0.1062826420446913,0.67169653,0.046324939288,1.016861122299806
ZTF18acbwglw,205.62705451,76.13651495,10.199,0.1146123902551552,1.21369653,0.028017851452,0.7189985427078915
ZTF18acbwiic,308.08311779,12.47664913,9.516,0.1049952379872535,0.65569653,0.026076809621,0.4102265547133957
ZTF18acbwlpj,269.1788818261502,41.77675471967022,9.496,0.1026109155986827,0.82769653,0.031064449134,0.9850304118630632
ZTF18acbwnsh,280.59370891274943,53.835754063115175,8.406,0.1203702621082134,0.36369653,0.170017646143,3.5175537464094484
ZTF18acbwppb,315.623563885932,-6.6497438720239,8.365,0.1044030650891055,0.65169653,0.045650848842,0.2738103647407223
ZTF18acbwtmf,322.8913895370093,23.01458368910812,9.405,0.1000799680255744,0.44269653,0.037802116343,0.3002351187080579
ZTF18acbwtnh,319.6433041159638,2.422637829649016,8.382,0.1238103388251562,0.17969653,0.542351362126,0.3396339507893892
ZTF18acbwxgn,337.17882985356965,8.104458314115067,9.563,0.1023914058893616,0.62069653,0.024207436874,0.8089367190866741
ZTF18acbwxou,330.7529519591613,14.872464933042943,10.0,0.1226417547167358,1.26569653,0.021260291625,0.2256226153096319
ZTF18acbwymh,306.804820888757,1.459161097562857,10.766,0.1012719112093773,1.10269653,0.017691806013,0.4453513672503983
ZTF18acbxhua,351.55293442,-25.74009988,9.086,0.1046947945219818,0.74269653,0.028301943396,0.1365841394840436
ZTF18acbxhui,356.18907667,-22.51030153,10.464,0.1011187420807834,1.00069653,0.019849433241,0.4321244206621208
ZTF18acbxjaa,344.54791543,-20.28426361,9.467,0.1181905241548577,1.07069653,0.029206163733,0.3062856322172646
ZTF18acbxkpa,355.72796654453856,-5.299502748600827,10.822,0.1033247308247159,1.10369653,0.019209372712,2.205463062180089
ZTF18acbxmvy,354.2540560646536,21.43132472503084,8.557,0.1017889974407843,3.41069653,0.936449144375,0.5185035288430744
ZTF18acbxrdw,,,,,,,
ZTF18acbxrrx,9.59336954,-18.7132016,7.788,0.1214948558581802,0.48169653,0.137087563258,0.545200659024072
ZTF18acbxsap,7.239034618151169,-3.643736409334954,10.38,0.1021812115802117,1.00069653,0.019209372712,1.0821413855715585
ZTF18acbxsge,9.801221679479642,-5.200576278223898,9.195,0.1011187420807834,0.68969653,0.024083189158,0.3616385010204053
ZTF18acbxsgy,9.09933257782943,-9.341357971446753,8.993,0.1338693392827498,1.00869653,0.176207264322,0.5975675226849038
ZTF18acbyyff,29.483507036121605,-16.335846091023626,10.731,0.1151043005278256,1.34069653,0.019209372712,0.0460275203765097
ZTF18acbznkf,166.63423163458202,58.0790226750964,9.621,0.1028396810574595,0.83769653,0.044283179651,0.1216376222605437
ZTF18acbznvp,146.36995470363354,73.39191781776995,10.688,0.1146123902551552,1.20369653,0.018439088915,1.0097469485409112
ZTF18acbzojv,155.62506320490917,36.599311035999925,10.543,0.1407160260951111,1.26269653,0.018439088915,0.9600261331211724
ZTF18acbzpag,179.70814293114148,35.13359828167687,9.394,0.1017889974407843,0.46769653,0.02952964612,2.3054398384928705
ZTF18acbzpxx,128.1836058149789,31.183027770976,9.707,0.1017889974407843,0.39369653,0.02952964612,0.7894116972141818
ZTF18acbzvqj,173.09184180266934,35.55713484470651,10.007,0.1293213052826177,1.06969653,0.018439088915,0.4870805636039589
ZTF18accbppp,354.2979490547905,16.032819106151013,11.057,0.1156027681329474,1.38669653,0.018439088915,1.5627881451943664
ZTF18accdvny,143.91108886358927,-17.38620891935882,10.229,0.1728612160086813,1.38469653,0.019104973175,0.5250125315305109
ZTF18accdvrb,151.4499028023385,-17.434574877138445,10.258,0.1062826420446913,0.84369653,0.019849433241,0.0593114013092242
ZTF18accdxpa,249.0646942692001,66.24013658300107,10.194,0.1026109155986827,0.83069653,0.019849433241,0.1129515567626432
ZTF18accdzeo,281.9843368542207,43.27790121650264,8.631,0.1386217876093076,0.19669653,0.169852877515,0.3836487477447656
ZTF18acchvwh,2.197674637587665,-3.365902167663888,9.939,0.1016070863670443,0.85469653,0.022203603311,0.513622591175049
ZTF18acchzkf,14.090157566132053,-2.503287667949887,9.971,0.1017889974407843,1.30569653,0.018384776311,0.3146718037034095
ZTF18accjdgs,4.976482452840903,15.961220281679108,10.157,0.1030776406404415,1.00169653,0.021260291625,0.1192820233520009
ZTF18accjecm,14.88328806902895,12.75168481191174,9.691,0.125,1.20169653,0.021931712199,0.2804484735173897
ZTF18accjqzu,44.20637221,13.46415991,9.342,0.1066255128944288,0.76269653,0.031622776602,0.9744573333294412
ZTF18acckipm,25.115210552040686,3.5601779270908644,10.653,0.1035808862676893,1.22469653,0.018384776311,1.2649386604292736
ZTF18acckoil,37.98032149315858,3.125600617712729,10.113,0.1033247308247159,1.23069653,0.019209372712,0.354052219206235
ZTF18acckwox,32.021659762442304,23.17703405110145,9.123,0.1131768527570898,0.53769653,0.109201648339,0.5536112873544894
ZTF18acclexy,35.15700057697368,25.604426325772423,10.433,0.1442775103749714,1.31569653,0.020615528128,0.2221039025014698
ZTF18acclmqm,111.43725132674317,54.529806564043,10.311,0.1688075827680735,1.23469653,0.019104973175,1.4320644638207842
ZTF18accnbgw,124.3507490095877,48.0657505877338,9.032,0.1066255128944288,0.70969653,0.057008771255,0.8520782136690617
ZTF18accndxn,196.12367146263665,79.05073530092828,9.492,0.1414213562373095,1.10969653,0.020518284529,0.5179307223513496
ZTF18accngee,140.64188335285746,9.555299337854253,10.204,0.1017889974407843,0.89869653,0.026076809621,0.5076302131334652
ZTF18accngfb,,,,,,,
ZTF18accnlji,140.30061641101372,33.722782510162155,9.413,0.1016070863670443,0.52169653,0.028178005607,0.0761884117219571
ZTF18accnnyu,142.62425613709385,16.343497371298536,9.435,0.1014347080638575,0.56869653,0.022627416998,0.1440718725933548
ZTF18accpjrx,314.12728863,26.59995158,10.07,0.1554380905698471,1.25469653,0.018384776311,0.821429479597958
ZTF18accpubd,342.76239064380053,-3.648437971445015,9.627,0.1023914058893616,1.04969653,0.043829214002,1.5531456182413208
ZTF18accqcab,347.6010368578697,10.73782281681273,10.112,0.1352072483264118,1.28869653,0.020615528128,0.8679412586064577
ZTF18accrorf,17.161961719363912,20.07928390373671,10.336,0.1035808862676893,0.92069653,0.018439088915,0.5790744699435607
ZTF18accsawg,12.438501303451256,-10.15674425985001,9.529,0.1021812115802117,1.02869653,0.054561891463,0.5908329685421059
